,OID_,Elevation,Latitude,Longitude
5578,5424,886.0,-42.275,173.625
5579,5495,525.0,-42.425,173.475
5580,5496,170.0,-42.425,173.525
5581,5497,21.0,-42.425,173.575
5582,5542,223.0,-42.375,173.475
5583,5543,136.0,-42.375,173.525
5584,5544,121.0,-42.375,173.575
5585,5545,61.0,-42.375,173.625
5586,5376,124.0,-42.325,173.675
5587,5377,20.0,-42.325,173.725
5588,5425,255.0,-42.275,173.675
5589,5426,428.0,-42.275,173.725
5590,5427,107.0,-42.275,173.775
5591,5546,10.0,-42.375,173.675
5592,5428,17.0,-42.225,171.325
5593,5429,570.0,-42.225,171.375
5594,5430,654.0,-42.225,171.425
5595,5431,726.0,-42.225,171.475
5596,5835,10.0,-42.175,171.325
5597,5837,327.0,-42.175,171.375
5598,5839,384.0,-42.175,171.425
5599,5841,631.0,-42.175,171.475
5600,5997,54.0,-42.125,171.375
5601,5998,197.0,-42.125,171.425
5602,5999,471.0,-42.125,171.475
5603,5150,375.0,-42.125,171.575
5604,5276,957.0,-42.125,171.625
5605,5432,295.0,-42.225,171.525
5606,5433,204.0,-42.225,171.575
5607,5434,222.0,-42.225,171.625
5608,5843,496.0,-42.175,171.525
5609,5845,830.0,-42.175,171.575
5610,5847,452.0,-42.175,171.625
5611,6000,1046.0,-42.125,171.525
5612,5154,294.0,-42.225,171.725
5613,5275,182.0,-42.225,171.775
5614,5316,402.0,-42.225,171.825
5615,5331,538.0,-42.125,171.675
5616,5338,250.0,-42.125,171.725
5617,5435,169.0,-42.225,171.675
5618,5436,234.0,-42.125,171.775
5619,5441,278.0,-42.125,171.825
5620,5849,212.0,-42.175,171.675
5621,5851,182.0,-42.175,171.725
5622,5853,258.0,-42.175,171.775
5623,5855,383.0,-42.175,171.825
5624,5317,695.0,-42.225,171.875
5625,5335,619.0,-42.225,171.925
5626,5440,857.0,-42.225,171.975
5627,5446,370.0,-42.125,171.875
5628,5452,384.0,-42.125,171.925
5629,5455,510.0,-42.125,171.975
5630,5857,568.0,-42.175,171.875
5631,5859,324.0,-42.175,171.925
5632,5861,732.0,-42.175,171.975
5633,5444,895.0,-42.225,172.025
5634,5460,979.0,-42.225,172.075
5635,5461,582.0,-42.125,172.025
5636,5554,870.0,-42.125,172.075
5637,5555,863.0,-42.125,172.125
5638,5556,745.0,-42.125,172.175
5639,5643,1395.0,-42.225,172.125
5640,5660,791.0,-42.225,172.175
5641,5863,845.0,-42.175,172.025
5642,5865,1295.0,-42.175,172.075
5643,5867,1121.0,-42.175,172.125
5644,5869,1016.0,-42.175,172.175
5645,5557,321.0,-42.125,172.225
5646,5558,538.0,-42.125,172.275
5647,5559,707.0,-42.125,172.325
5648,5561,553.0,-42.125,172.375
5649,5663,399.0,-42.225,172.225
5650,5666,587.0,-42.225,172.275
5651,5670,889.0,-42.225,172.325
5652,5674,800.0,-42.225,172.375
5653,5871,375.0,-42.175,172.225
5654,5873,460.0,-42.175,172.275
5655,5875,989.0,-42.175,172.325
5656,5877,612.0,-42.175,172.375
5657,5562,1455.0,-42.125,172.425
5658,5564,1140.0,-42.125,172.475
5659,5566,636.0,-42.125,172.525
5660,5678,1597.0,-42.225,172.425
5661,5682,997.0,-42.225,172.475
5662,5686,1559.0,-42.225,172.525
5663,5879,1829.0,-42.175,172.425
5664,5881,1605.0,-42.175,172.475
5665,5968,734.0,-42.175,172.525
5666,5568,2017.0,-42.125,172.575
5667,5570,1551.0,-42.125,172.625
5668,5572,1269.0,-42.125,172.675
5669,5574,1851.0,-42.125,172.725
5670,5690,1878.0,-42.225,172.575
5671,5694,1307.0,-42.225,172.625
5672,5698,1194.0,-42.225,172.675
5673,5702,1189.0,-42.225,172.725
5674,5969,991.0,-42.175,172.575
5675,5970,1456.0,-42.175,172.625
5676,5971,1340.0,-42.175,172.675
5677,5972,1567.0,-42.175,172.725
5678,5576,1874.0,-42.125,172.775
5679,5578,1738.0,-42.125,172.825
5680,5580,1304.0,-42.125,172.875
5681,5784,1527.0,-42.225,172.775
5682,5786,1640.0,-42.225,172.825
5683,5788,1434.0,-42.225,172.875
5684,5973,1456.0,-42.175,172.775
5685,5974,1440.0,-42.175,172.825
5686,5975,1339.0,-42.175,172.875
5687,5582,1045.0,-42.125,172.925
5688,5584,1040.0,-42.125,172.975
5689,5585,946.0,-42.125,173.025
5690,5586,1008.0,-42.125,173.075
5691,5790,1284.0,-42.225,172.925
5692,5792,1825.0,-42.225,172.975
5693,5794,1133.0,-42.225,173.025
5694,5796,822.0,-42.225,173.075
5695,5976,1066.0,-42.175,172.925
5696,5977,1054.0,-42.175,172.975
5697,5978,1353.0,-42.175,173.025
5698,5979,1013.0,-42.175,173.075
5699,5587,968.0,-42.125,173.125
5700,5588,1108.0,-42.125,173.175
5701,5589,928.0,-42.125,173.225
5702,5798,1309.0,-42.225,173.125
5703,5800,1124.0,-42.225,173.175
5704,5802,1197.0,-42.225,173.225
5705,5980,1384.0,-42.175,173.125
5706,5981,1214.0,-42.175,173.175
5707,5982,1242.0,-42.175,173.225
5708,5590,1074.0,-42.125,173.275
5709,5591,1228.0,-42.125,173.325
5710,5592,1497.0,-42.125,173.375
5711,5593,1800.0,-42.125,173.425
5712,5804,1243.0,-42.225,173.275
5713,5806,1199.0,-42.225,173.325
5714,5809,515.0,-42.225,173.375
5715,5812,707.0,-42.225,173.425
5716,5983,1539.0,-42.175,173.275
5717,5984,1160.0,-42.175,173.325
5718,5985,872.0,-42.175,173.375
5719,5986,1151.0,-42.175,173.425
5720,5594,1759.0,-42.125,173.475
5721,5595,780.0,-42.125,173.525
5722,5596,657.0,-42.125,173.575
5723,5597,542.0,-42.125,173.625
5724,5815,715.0,-42.225,173.475
5725,5818,909.0,-42.225,173.525
5726,5821,1220.0,-42.225,173.575
5727,5825,2202.0,-42.225,173.625
5728,5987,562.0,-42.175,173.475
5729,5988,769.0,-42.175,173.525
5730,5989,673.0,-42.175,173.575
5731,5990,1017.0,-42.175,173.625
5732,5598,850.0,-42.125,173.675
5733,5599,1287.0,-42.125,173.725
5734,5600,1014.0,-42.125,173.775
5735,5827,1394.0,-42.225,173.675
5736,5829,635.0,-42.225,173.725
5737,5831,684.0,-42.225,173.775
5738,5991,2140.0,-42.175,173.675
5739,5992,1421.0,-42.175,173.725
5740,5993,545.0,-42.175,173.775
5741,5601,530.0,-42.125,173.825
5742,5602,129.0,-42.125,173.875
5743,5603,2.0,-42.125,173.925
5744,5833,428.0,-42.225,173.825
5745,5994,856.0,-42.175,173.825
5746,5995,357.0,-42.175,173.875
5747,5996,3.0,-42.175,173.925
5748,5001,201.0,-42.025,171.425
5749,5002,241.0,-42.025,171.475
5750,5053,183.0,-41.975,171.425
5751,5054,230.0,-41.975,171.475
5752,5319,139.0,-41.925,171.425
5753,5322,87.0,-41.925,171.475
5754,5604,340.0,-42.075,171.375
5755,5605,181.0,-42.075,171.425
5756,5606,201.0,-42.075,171.475
5757,5003,320.0,-42.025,171.525
5758,5004,887.0,-42.025,171.575
5759,5005,866.0,-42.025,171.625
5760,5055,227.0,-41.975,171.525
5761,5056,641.0,-41.975,171.575
5762,5057,858.0,-41.975,171.625
5763,5326,149.0,-41.925,171.525
5764,5332,533.0,-41.925,171.575
5765,5339,1172.0,-41.925,171.625
5766,5607,868.0,-42.075,171.525
5767,5608,840.0,-42.075,171.575
5768,5609,707.0,-42.075,171.625
5769,5006,966.0,-42.025,171.675
5770,5007,928.0,-42.025,171.725
5771,5008,647.0,-42.025,171.775
5772,5009,257.0,-42.025,171.825
5773,5058,760.0,-41.975,171.675
5774,5059,957.0,-41.975,171.725
5775,5060,653.0,-41.975,171.775
5776,5061,417.0,-41.975,171.825
5777,5439,335.0,-41.925,171.675
5778,5445,786.0,-41.925,171.725
5779,5459,294.0,-41.925,171.775
5780,5610,871.0,-42.075,171.675
5781,5611,1066.0,-42.075,171.725
5782,5612,264.0,-42.075,171.775
5783,5613,159.0,-42.075,171.825
5784,5642,340.0,-41.925,171.825
5785,5010,141.0,-42.025,171.875
5786,5011,160.0,-42.025,171.925
5787,5012,625.0,-42.025,171.975
5788,5062,133.0,-41.975,171.875
5789,5063,120.0,-41.975,171.925
5790,5064,375.0,-41.975,171.975
5791,5614,196.0,-42.075,171.875
5792,5615,407.0,-42.075,171.925
5793,5616,848.0,-42.075,171.975
5794,5664,287.0,-41.925,171.875
5795,5667,104.0,-41.925,171.925
5796,5671,199.0,-41.925,171.975
5797,5013,583.0,-42.025,172.025
5798,5014,1279.0,-42.025,172.075
5799,5015,1245.0,-42.025,172.125
5800,5016,644.0,-42.025,172.175
5801,5065,1011.0,-41.975,172.025
5802,5066,1296.0,-41.975,172.075
5803,5067,1068.0,-41.975,172.125
5804,5068,424.0,-41.975,172.175
5805,5617,553.0,-42.075,172.025
5806,5618,858.0,-42.075,172.075
5807,5619,1043.0,-42.075,172.125
5808,5620,398.0,-42.075,172.175
5809,5675,717.0,-41.925,172.025
5810,5679,1243.0,-41.925,172.075
5811,5683,472.0,-41.925,172.125
5812,5687,400.0,-41.925,172.175
5813,5017,849.0,-42.025,172.225
5814,5018,1039.0,-42.025,172.275
5815,5019,647.0,-42.025,172.325
5816,5020,806.0,-42.025,172.375
5817,5069,500.0,-41.975,172.225
5818,5070,1479.0,-41.975,172.275
5819,5071,502.0,-41.975,172.325
5820,5072,1102.0,-41.975,172.375
5821,5621,526.0,-42.075,172.225
5822,5622,655.0,-42.075,172.275
5823,5623,432.0,-42.075,172.325
5824,5624,1035.0,-42.075,172.375
5825,5691,302.0,-41.925,172.225
5826,5695,438.0,-41.925,172.275
5827,5699,343.0,-41.925,172.325
5828,5703,613.0,-41.925,172.375
5829,5021,1378.0,-42.025,172.425
5830,5022,995.0,-42.025,172.475
5831,5023,452.0,-42.025,172.525
5832,5073,787.0,-41.975,172.425
5833,5074,565.0,-41.975,172.475
5834,5075,558.0,-41.975,172.525
5835,5625,1469.0,-42.075,172.425
5836,5626,935.0,-42.075,172.475
5837,5627,956.0,-42.075,172.525
5838,5808,965.0,-41.925,172.425
5839,5811,928.0,-41.925,172.475
5840,5814,780.0,-41.925,172.525
5841,5024,1714.0,-42.025,172.575
5842,5025,1296.0,-42.025,172.625
5843,5026,1152.0,-42.025,172.675
5844,5027,1545.0,-42.025,172.725
5845,5076,1528.0,-41.975,172.575
5846,5077,963.0,-41.975,172.625
5847,5078,1309.0,-41.975,172.675
5848,5079,1635.0,-41.975,172.725
5849,5628,1987.0,-42.075,172.575
5850,5629,1300.0,-42.075,172.625
5851,5630,1837.0,-42.075,172.675
5852,5631,2250.0,-42.075,172.725
5853,5817,800.0,-41.925,172.575
5854,5820,894.0,-41.925,172.625
5855,5823,1157.0,-41.925,172.675
5856,5899,1498.0,-41.925,172.725
5857,5028,2047.0,-42.025,172.775
5858,5029,1985.0,-42.025,172.825
5859,5030,1566.0,-42.025,172.875
5860,5080,906.0,-41.975,172.775
5861,5081,1069.0,-41.975,172.825
5862,5082,1361.0,-41.975,172.875
5863,5632,1159.0,-42.075,172.775
5864,5633,906.0,-42.075,172.825
5865,5634,1794.0,-42.075,172.875
5866,5900,1847.0,-41.925,172.775
5867,5901,1260.0,-41.925,172.825
5868,5902,1226.0,-41.925,172.875
5869,5031,1550.0,-42.025,172.925
5870,5032,1422.0,-42.025,172.975
5871,5033,1693.0,-42.025,173.025
5872,5034,1706.0,-42.025,173.075
5873,5083,1443.0,-41.975,172.925
5874,5084,1796.0,-41.975,172.975
5875,5085,1307.0,-41.975,173.025
5876,5086,1294.0,-41.975,173.075
5877,5635,941.0,-42.075,172.925
5878,5636,1504.0,-42.075,172.975
5879,5637,1052.0,-42.075,173.025
5880,5638,1846.0,-42.075,173.075
5881,5903,822.0,-41.925,172.925
5882,5904,1665.0,-41.925,172.975
5883,5905,975.0,-41.925,173.025
5884,5906,1443.0,-41.925,173.075
5885,5035,1748.0,-42.025,173.125
5886,5036,1267.0,-42.025,173.175
5887,5037,1227.0,-42.025,173.225
5888,5087,1606.0,-41.975,173.125
5889,5088,1813.0,-41.975,173.175
5890,5089,1689.0,-41.975,173.225
5891,5639,1669.0,-42.075,173.125
5892,5640,1205.0,-42.075,173.175
5893,5641,1325.0,-42.075,173.225
5894,5907,1136.0,-41.925,173.125
5895,5908,919.0,-41.925,173.175
5896,5909,1882.0,-41.925,173.225
5897,5038,1421.0,-42.025,173.275
5898,5039,1458.0,-42.025,173.325
5899,5040,846.0,-42.025,173.375
5900,5041,962.0,-42.025,173.425
5901,5090,1648.0,-41.975,173.275
5902,5091,1746.0,-41.975,173.325
5903,5092,1339.0,-41.975,173.375
5904,5093,911.0,-41.975,173.425
5905,5645,900.0,-42.075,173.275
5906,5646,950.0,-42.075,173.325
5907,5647,1341.0,-42.075,173.375
5908,5648,941.0,-42.075,173.425
5909,5910,1570.0,-41.925,173.275
5910,5911,1529.0,-41.925,173.325
5911,5912,1424.0,-41.925,173.375
5912,5913,807.0,-41.925,173.425
5913,5042,1266.0,-42.025,173.475
5914,5043,1415.0,-42.025,173.525
5915,5044,1868.0,-42.025,173.575
5916,5045,2076.0,-42.025,173.625
5917,5094,867.0,-41.975,173.475
5918,5095,783.0,-41.975,173.525
5919,5096,1323.0,-41.975,173.575
5920,5097,1948.0,-41.975,173.625
5921,5649,1263.0,-42.075,173.475
5922,5650,1560.0,-42.075,173.525
5923,5651,1339.0,-42.075,173.575
5924,5652,688.0,-42.075,173.625
5925,5914,1110.0,-41.925,173.475
5926,5915,747.0,-41.925,173.525
5927,5916,731.0,-41.925,173.575
5928,5917,988.0,-41.925,173.625
5929,5046,1687.0,-42.025,173.675
5930,5047,586.0,-42.025,173.725
5931,5048,261.0,-42.025,173.775
5932,5098,2188.0,-41.975,173.675
5933,5099,1457.0,-41.975,173.725
5934,5100,581.0,-41.975,173.775
5935,5653,331.0,-42.075,173.675
5936,5654,721.0,-42.075,173.725
5937,5655,826.0,-42.075,173.775
5938,5918,836.0,-41.925,173.675
5939,5919,1862.0,-41.925,173.725
5940,5920,961.0,-41.925,173.775
5941,5049,427.0,-42.025,173.825
5942,5050,364.0,-42.025,173.875
5943,5051,522.0,-42.025,173.925
5944,5052,67.0,-42.025,173.975
5945,5152,493.0,-41.975,173.825
5946,5207,682.0,-41.975,173.875
5947,5209,728.0,-41.975,173.925
5948,5211,302.0,-41.975,173.975
5949,5656,502.0,-42.075,173.825
5950,5657,216.0,-42.075,173.875
5951,5658,131.0,-42.075,173.925
5952,5921,620.0,-41.925,173.825
5953,5922,1033.0,-41.925,173.875
5954,5923,672.0,-41.925,173.925
5955,5924,640.0,-41.925,173.975
5956,5213,81.0,-41.975,174.025
5957,5925,809.0,-41.925,174.025
5958,5926,159.0,-41.925,174.075
5959,5927,61.0,-41.875,171.475
5960,6128,17.0,-41.825,171.475
5961,6184,27.0,-41.775,171.475
5962,5928,61.0,-41.875,171.525
5963,5929,244.0,-41.875,171.575
5964,5930,1102.0,-41.875,171.625
5965,6129,20.0,-41.825,171.525
5966,6130,111.0,-41.825,171.575
5967,6131,20.0,-41.825,171.625
5968,6185,20.0,-41.775,171.525
5969,6186,32.0,-41.775,171.575
5970,6187,6.0,-41.775,171.625
5971,5931,691.0,-41.875,171.675
5972,5932,167.0,-41.875,171.725
5973,5933,232.0,-41.875,171.775
5974,5934,119.0,-41.875,171.825
5975,6132,454.0,-41.825,171.675
5976,6133,550.0,-41.825,171.725
5977,6134,423.0,-41.825,171.775
5978,6135,256.0,-41.825,171.825
5979,6188,95.0,-41.775,171.675
5980,6189,667.0,-41.775,171.725
5981,6190,742.0,-41.775,171.775
5982,6191,913.0,-41.775,171.825
5983,5935,354.0,-41.875,171.875
5984,5936,62.0,-41.875,171.925
5985,5937,157.0,-41.875,171.975
5986,6136,142.0,-41.825,171.875
5987,6137,289.0,-41.825,171.925
5988,6138,334.0,-41.825,171.975
5989,6192,291.0,-41.775,171.875
5990,6193,146.0,-41.775,171.925
5991,6194,341.0,-41.775,171.975
5992,5938,337.0,-41.875,172.025
5993,5939,719.0,-41.875,172.075
5994,5940,1075.0,-41.875,172.125
5995,5941,632.0,-41.875,172.175
5996,6139,477.0,-41.825,172.025
5997,6140,438.0,-41.825,172.075
5998,6141,779.0,-41.825,172.125
5999,6142,291.0,-41.825,172.175
6000,6195,80.0,-41.775,172.025
6001,6196,719.0,-41.775,172.075
6002,6197,375.0,-41.775,172.125
6003,6198,183.0,-41.775,172.175
6004,5942,883.0,-41.875,172.225
6005,5943,369.0,-41.875,172.275
6006,5944,229.0,-41.875,172.325
6007,5945,863.0,-41.875,172.375
6008,6143,311.0,-41.825,172.225
6009,6144,463.0,-41.825,172.275
6010,6145,178.0,-41.825,172.325
6011,6146,288.0,-41.825,172.375
6012,6199,190.0,-41.775,172.225
6013,6200,158.0,-41.775,172.275
6014,6201,175.0,-41.775,172.325
6015,6202,182.0,-41.775,172.375
6016,5946,584.0,-41.875,172.425
6017,5947,371.0,-41.875,172.475
6018,5948,644.0,-41.875,172.525
6019,6147,715.0,-41.825,172.425
6020,6148,287.0,-41.825,172.475
6021,6149,639.0,-41.825,172.525
6022,6203,428.0,-41.775,172.425
6023,6204,505.0,-41.775,172.475
6024,6205,436.0,-41.775,172.525
6025,5949,793.0,-41.875,172.575
6026,5950,797.0,-41.875,172.625
6027,5951,664.0,-41.875,172.675
6028,5952,1247.0,-41.875,172.725
6029,6150,962.0,-41.825,172.575
6030,6151,454.0,-41.825,172.625
6031,6152,636.0,-41.825,172.675
6032,6153,910.0,-41.825,172.725
6033,6206,606.0,-41.775,172.575
6034,6207,877.0,-41.775,172.625
6035,6208,564.0,-41.775,172.675
6036,6209,568.0,-41.775,172.725
6037,5953,1571.0,-41.875,172.775
6038,5954,675.0,-41.875,172.825
6039,5955,1653.0,-41.875,172.875
6040,6154,1072.0,-41.825,172.775
6041,6155,734.0,-41.825,172.825
6042,6156,1255.0,-41.825,172.875
6043,6210,552.0,-41.775,172.775
6044,6211,808.0,-41.775,172.825
6045,6212,792.0,-41.775,172.875
6046,5956,658.0,-41.875,172.925
6047,5957,1671.0,-41.875,172.975
6048,5958,1445.0,-41.875,173.025
6049,5959,798.0,-41.875,173.075
6050,6082,1073.0,-41.775,173.075
6051,6157,806.0,-41.825,172.925
6052,6158,1115.0,-41.825,172.975
6053,6159,1407.0,-41.825,173.025
6054,6160,961.0,-41.825,173.075
6055,6213,700.0,-41.775,172.925
6056,6214,530.0,-41.775,172.975
6057,6215,1085.0,-41.775,173.025
6058,5960,1700.0,-41.875,173.125
6059,5961,1074.0,-41.875,173.175
6060,5962,1898.0,-41.875,173.225
6061,6094,498.0,-41.775,173.125
6062,6108,900.0,-41.775,173.175
6063,6118,541.0,-41.775,173.225
6064,6161,1112.0,-41.825,173.125
6065,6162,839.0,-41.825,173.175
6066,6163,1184.0,-41.825,173.225
6067,5963,1284.0,-41.875,173.275
6068,5964,819.0,-41.875,173.325
6069,5965,1354.0,-41.875,173.375
6070,5966,1087.0,-41.875,173.425
6071,6164,1667.0,-41.825,173.275
6072,6165,1033.0,-41.825,173.325
6073,6166,810.0,-41.825,173.375
6074,6167,637.0,-41.825,173.425
6075,6238,1029.0,-41.775,173.275
6076,6241,1412.0,-41.775,173.325
6077,6243,714.0,-41.775,173.375
6078,6254,1035.0,-41.775,173.425
6079,5967,1314.0,-41.875,173.475
6080,6061,1141.0,-41.875,173.525
6081,6072,612.0,-41.875,173.575
6082,6084,569.0,-41.875,173.625
6083,6168,1160.0,-41.825,173.475
6084,6169,933.0,-41.825,173.525
6085,6170,1022.0,-41.825,173.575
6086,6171,1450.0,-41.825,173.625
6087,6264,708.0,-41.775,173.475
6088,6273,1037.0,-41.775,173.525
6089,6274,612.0,-41.775,173.575
6090,6275,794.0,-41.775,173.625
6091,6096,495.0,-41.875,173.675
6092,6106,670.0,-41.875,173.725
6093,6112,927.0,-41.875,173.775
6094,6172,1419.0,-41.825,173.675
6095,6173,481.0,-41.825,173.725
6096,6174,617.0,-41.825,173.775
6097,6276,1049.0,-41.775,173.675
6098,6277,993.0,-41.775,173.725
6099,6278,1233.0,-41.775,173.775
6100,6121,989.0,-41.875,173.825
6101,6122,781.0,-41.875,173.875
6102,6123,507.0,-41.875,173.925
6103,6124,468.0,-41.875,173.975
6104,6175,359.0,-41.825,173.825
6105,6176,516.0,-41.825,173.875
6106,6177,541.0,-41.825,173.925
6107,6178,420.0,-41.825,173.975
6108,6279,439.0,-41.775,173.825
6109,6280,272.0,-41.775,173.875
6110,6281,520.0,-41.775,173.925
6111,6282,583.0,-41.775,173.975
6112,6125,235.0,-41.875,174.025
6113,6126,182.0,-41.875,174.075
6114,6127,44.0,-41.875,174.125
6115,6180,355.0,-41.825,174.025
6116,6181,200.0,-41.825,174.075
6117,6182,47.0,-41.825,174.125
6118,6283,659.0,-41.775,174.025
6119,6284,314.0,-41.775,174.075
6120,6285,82.0,-41.775,174.125
6121,6183,26.0,-41.825,174.175
6122,6286,113.0,-41.775,174.175
6123,6287,45.0,-41.775,174.225
6124,6288,6.0,-41.725,171.725
6125,6289,66.0,-41.725,171.775
6126,6290,741.0,-41.725,171.825
6127,6338,176.0,-41.675,171.825
6128,6022,207.0,-41.625,171.875
6129,6023,389.0,-41.625,171.925
6130,6024,245.0,-41.625,171.975
6131,6251,372.0,-41.575,171.925
6132,6257,252.0,-41.575,171.975
6133,6291,681.0,-41.725,171.875
6134,6292,223.0,-41.725,171.925
6135,6293,387.0,-41.725,171.975
6136,6339,782.0,-41.675,171.875
6137,6340,478.0,-41.675,171.925
6138,6341,345.0,-41.675,171.975
6139,6025,565.0,-41.625,172.025
6140,6026,1005.0,-41.625,172.075
6141,6027,936.0,-41.625,172.125
6142,6028,206.0,-41.625,172.175
6143,6266,329.0,-41.575,172.025
6144,6294,554.0,-41.725,172.025
6145,6295,513.0,-41.725,172.075
6146,6296,1202.0,-41.725,172.125
6147,6297,625.0,-41.725,172.175
6148,6342,359.0,-41.675,172.025
6149,6343,1133.0,-41.675,172.075
6150,6344,527.0,-41.675,172.125
6151,6345,927.0,-41.675,172.175
6152,6365,1182.0,-41.575,172.075
6153,6368,945.0,-41.575,172.125
6154,6372,314.0,-41.575,172.175
6155,6029,728.0,-41.625,172.225
6156,6030,1069.0,-41.625,172.275
6157,6031,962.0,-41.625,172.325
6158,6032,882.0,-41.625,172.375
6159,6298,539.0,-41.725,172.225
6160,6299,1225.0,-41.725,172.275
6161,6300,422.0,-41.725,172.325
6162,6301,551.0,-41.725,172.375
6163,6346,867.0,-41.675,172.225
6164,6347,667.0,-41.675,172.275
6165,6348,269.0,-41.675,172.325
6166,6349,707.0,-41.675,172.375
6167,6387,619.0,-41.575,172.225
6168,6392,1232.0,-41.575,172.275
6169,6489,1037.0,-41.575,172.325
6170,6492,477.0,-41.575,172.375
6171,6033,861.0,-41.625,172.425
6172,6034,638.0,-41.625,172.475
6173,6035,402.0,-41.625,172.525
6174,6302,521.0,-41.725,172.425
6175,6303,847.0,-41.725,172.475
6176,6304,808.0,-41.725,172.525
6177,6350,677.0,-41.675,172.425
6178,6351,383.0,-41.675,172.475
6179,6352,602.0,-41.675,172.525
6180,6494,1190.0,-41.575,172.425
6181,6497,788.0,-41.575,172.475
6182,6499,723.0,-41.575,172.525
6183,6036,628.0,-41.625,172.575
6184,6037,863.0,-41.625,172.625
6185,6038,471.0,-41.625,172.675
6186,6039,586.0,-41.625,172.725
6187,6305,359.0,-41.725,172.575
6188,6306,962.0,-41.725,172.625
6189,6307,557.0,-41.725,172.675
6190,6308,558.0,-41.725,172.725
6191,6353,1160.0,-41.675,172.575
6192,6354,381.0,-41.675,172.625
6193,6355,459.0,-41.675,172.675
6194,6356,562.0,-41.675,172.725
6195,6502,930.0,-41.575,172.575
6196,6505,1078.0,-41.575,172.625
6197,6508,446.0,-41.575,172.675
6198,6511,521.0,-41.575,172.725
6199,6040,381.0,-41.625,172.775
6200,6041,414.0,-41.625,172.825
6201,6042,441.0,-41.625,172.875
6202,6309,714.0,-41.725,172.775
6203,6310,695.0,-41.725,172.825
6204,6311,678.0,-41.725,172.875
6205,6357,501.0,-41.675,172.775
6206,6358,631.0,-41.675,172.825
6207,6359,486.0,-41.675,172.875
6208,6514,390.0,-41.575,172.775
6209,6517,619.0,-41.575,172.825
6210,6597,483.0,-41.575,172.875
6211,6043,710.0,-41.625,172.925
6212,6044,674.0,-41.625,172.975
6213,6045,1519.0,-41.625,173.025
6214,6046,1568.0,-41.625,173.075
6215,6312,1253.0,-41.725,172.925
6216,6313,979.0,-41.725,172.975
6217,6314,784.0,-41.725,173.025
6218,6315,440.0,-41.725,173.075
6219,6360,1006.0,-41.675,172.925
6220,6361,657.0,-41.675,172.975
6221,6362,1435.0,-41.675,173.025
6222,6363,1271.0,-41.675,173.075
6223,6603,503.0,-41.575,172.925
6224,6605,1157.0,-41.575,172.975
6225,6607,1215.0,-41.575,173.025
6226,6610,1544.0,-41.575,173.075
6227,6001,561.0,-41.675,173.125
6228,6002,354.0,-41.675,173.175
6229,6003,420.0,-41.675,173.225
6230,6047,681.0,-41.625,173.125
6231,6048,607.0,-41.625,173.175
6232,6049,748.0,-41.625,173.225
6233,6316,836.0,-41.725,173.125
6234,6317,674.0,-41.725,173.175
6235,6318,818.0,-41.725,173.225
6236,6616,469.0,-41.575,173.125
6237,6622,780.0,-41.575,173.175
6238,6628,902.0,-41.575,173.225
6239,6004,520.0,-41.675,173.275
6240,6005,442.0,-41.675,173.325
6241,6006,854.0,-41.675,173.375
6242,6007,683.0,-41.675,173.425
6243,6050,332.0,-41.625,173.275
6244,6051,262.0,-41.625,173.325
6245,6052,248.0,-41.625,173.375
6246,6054,260.0,-41.625,173.425
6247,6319,903.0,-41.725,173.275
6248,6320,842.0,-41.725,173.325
6249,6321,1330.0,-41.725,173.375
